hostlev,dispnum,year,month,numab,b_abb,a_abb,b_win,a_win,b_yield,a_yield,stalemate,compromise,released,unclear,joins_war,b_fatal,a_fatal,b_hiact,a_hiact,b_hostlev,a_hostlev,b_maj,a_maj,pa_win,pb_win,pa_yield,pb_yield,pa_fatal,pb_fatal,pa_hiact,pb_hiact,p_dispnum,p_stalemate,p_compromise,p_released,p_unclear,p_joins_war,r_milexp,r_milpers,r_totalpop,r_urbanpop,contig,target,pa_hiact_s,pb_hiact_s
4,3243,1955,1,2,USA,PER,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1245.71112341,163.055555556,18.8772468714,37.4611154753,None,Military,None,None
4,3211,1955,2,2,TAW,PAK,0,0,0,0,0,0,1,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.567896990608,3.01507537688,0.107551595858,0.424897119342,None,Military,None,None
3,1305,1955,3,2,PAK,AFG,0,0,0,0,1,0,0,0,0,0.0,0.0,3,10,2,3,0,0,0,0,0,0,63.0,63.0,16,0,2,2,2,2,2,2,36.2283210332,4.62790697674,8.67125539347,13.4626038781,Land,Diplomatic,Attack,None
4,2024,1955,3,2,THI,MYA,0,0,0,0,1,0,0,0,0,0.0,0.0,11,16,3,4,0,0,0,0,0,0,0.0,0.0,16,8,2,2,2,2,2,2,0.582617354196,1.8,1.1636419406,1.86875612145,Land,Military,Attack,Alert
3,3155,1955,3,2,TUR,SYR,0,0,0,0,1,0,0,0,0,0.0,0.0,7,12,3,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,16.6443571273,17.0,6.01285606252,2.29989868288,None,Diplomatic,None,None
4,3216,1955,3,2,ITA,ALB,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,0,0,0,0,0,0.0,0.0,0,12,1,1,1,1,1,1,27.9527326908,8.15384615385,35.2668600435,102.611650485,None,Military,None,ViolateBorder
4,3242,1955,3,2,USA,ECU,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,1,0,0,0,0,0,13.0,13.0,15,0,2,2,2,2,2,2,2080.83401808,146.75,42.9650440186,85.4623655914,None,Military,Seizure,None
4,3418,1955,3,2,SYR,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,16,16,4,4,0,0,0,0,1,0,65.0,102.0,0,16,13,13,13,13,13,13,0.847893684756,0.333333333333,2.26945080092,1.50687022901,None,Military,None,Attack
4,1300,1955,5,2,PAK,IND,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,26.0,26.0,17,17,3,3,3,3,3,3,0.586389766817,0.50895140665,0.21634298691,0.172966047406,Land,Military,Clash,Clash
4,2032,1955,5,2,USA,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,17,17,4,4,1,1,0,0,0,0,1076.0,1000.0,17,7,5,5,5,5,5,5,15.7351456311,0.978333333333,0.272462459257,1.22701659591,None,Military,Clash,ShowForce
3,2090,1955,6,2,IND,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,12,12,3,3,0,1,0,0,0,0,0.0,0.0,0,11,2,2,2,2,2,2,0.156050485437,0.130333333333,0.640633492336,0.722964106523,Land,Diplomatic,None,FortifyBorder
4,3219,1955,7,2,ISR,BUL,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.194945587853,0.352112676056,0.233097746366,0.806650246305,None,Military,None,None
4,1098,1955,8,2,CHL,ARG,0,0,0,1,0,0,0,0,0,0.0,0.0,0,14,1,4,0,0,0,0,1,0,0.0,0.0,14,0,1,1,1,1,1,1,0.410244083648,0.283783783784,0.356244716822,0.16008091706,None,Military,Occupy,None
3,1157,1955,8,2,PER,ECU,0,0,0,0,1,0,0,0,0,0.0,0.0,12,12,3,3,0,0,0,0,0,0,13.0,13.0,0,12,4,4,4,4,4,4,1.67039852095,0.9,2.27602278612,2.28136200717,Land,Diplomatic,None,ViolateBorder
4,1346,1955,8,2,ROK,JPN,0,0,0,0,1,0,0,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,0,16,2,2,2,2,2,2,0.213626061723,3.72448979592,0.240665019097,0.145570713176,None,Military,None,Attack
4,3416,1955,8,2,SYR,ISR,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,0,0,0,1,0,65.0,102.0,0,16,14,14,14,14,14,14,0.847893684756,0.333333333333,2.26945080092,1.50687022901,None,Military,None,Attack
5,200,1955,9,6,ISR,EGY,1,0,0,0,0,0,0,0,0,1000.0,1000.0,20,20,5,5,0,0,0,0,1,1,139.0,26.0,16,16,6,6,6,6,6,6,0.132938988022,0.815217391304,0.0760330578512,0.128506964881,Land,Military,Attack,Attack
5,200,1955,9,6,USA,EGY,1,0,0,0,0,0,0,0,0,0.0,1000.0,8,20,3,5,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,199.393718689,31.902173913,7.21752936059,9.35609181872,None,Military,None,None
4,1008,1955,10,3,JOR,ISR,0,0,0,0,1,0,0,0,0,176.0,63.0,17,17,4,4,0,0,0,0,0,0,63.0,176.0,17,17,1,1,1,1,1,1,1.08847264381,0.2,0.822082379863,0.201526717557,None,Military,Clash,Clash
4,1008,1955,10,3,UKG,ISR,0,0,0,0,1,0,0,0,0,0.0,63.0,7,17,3,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,161.534167469,10.7866666667,29.2900457666,28.8916030534,None,Military,None,None
4,3405,1955,10,3,ISR,EGY,0,0,0,0,1,0,0,0,0,13.0,13.0,16,0,4,1,0,0,0,1,1,1,1139.0,1026.0,16,16,7,7,7,7,7,7,0.132938988022,0.815217391304,0.0760330578512,0.128506964881,Land,Military,Attack,Attack
4,3405,1955,10,3,SYR,ISR,0,0,0,0,1,0,0,0,0,13.0,13.0,16,16,4,4,0,0,0,0,1,0,65.0,102.0,0,16,15,15,15,15,15,15,0.847893684756,0.333333333333,2.26945080092,1.50687022901,None,Military,None,Attack
4,3154,1955,11,2,TUR,SYR,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,0.0,0.0,12,7,1,1,1,1,1,1,16.6443571273,17.0,6.01285606252,2.29989868288,None,Military,ViolateBorder,ShowForce
3,3218,1955,11,2,UKG,SAU,0,0,0,0,1,0,0,0,0,0.0,0.0,12,0,3,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,28.727725184,24.5151515152,14.2496521013,57.5197568389,None,Diplomatic,None,None
4,3212,1955,12,2,TAW,JPN,0,0,0,0,0,0,1,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.354295079537,3.0612244898,0.101977083801,0.0713175617337,None,Military,None,None
4,3213,1955,12,2,ROK,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,17,17,4,4,0,1,0,0,0,0,1063.0,1000.0,17,1,2,2,2,2,2,2,0.031333592233,0.243333333333,0.0351786931142,0.108452335006,Water150,Military,Clash,ThreatForce
4,1214,1956,2,2,RVN,CAM,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,26.9033142288,3.75,2.56218402427,2.36666666667,Land,Military,None,None
4,1301,1956,2,2,PAK,IND,0,0,0,0,1,0,0,0,0,13.0,0.0,17,17,4,4,0,0,0,0,0,0,39.0,39.0,17,17,4,4,4,4,4,4,0.374095947952,0.475,0.217514379953,0.175372880202,Land,Military,Clash,Clash
4,2627,1956,3,2,PAK,IND,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,39.0,52.0,17,17,5,5,5,5,5,5,0.374095947952,0.475,0.217514379953,0.175372880202,Land,Military,Clash,Clash
4,2843,1956,4,2,USA,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,12,16,3,4,1,0,0,1,0,0,1000.0,0.0,20,8,1,1,1,1,1,1,175.245136742,30.1720430108,7.17758796532,9.10594655627,None,Military,BeginWar,Alert
4,3224,1956,4,2,YUG,ITA,0,0,0,0,1,0,0,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,15,16,2,2,2,2,2,2,0.563506821995,1.15625,0.361508585446,0.123267418222,Land,Military,Seizure,Attack
3,2091,1956,5,2,IND,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,12,3,3,0,1,0,0,0,0,0.0,0.0,0,12,3,3,3,3,3,3,0.0800267910174,0.127795527157,0.643870318183,0.752106543732,Land,Diplomatic,None,ViolateBorder
4,1452,1956,6,4,PHI,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,1,0,0,0,0,1000.0,63.0,20,20,1,1,1,1,1,1,0.00900441762936,0.0134185303514,0.0393143937493,0.06610321424,Water400,Military,BeginWar,BeginWar
4,1452,1956,6,4,RVN,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,16,3,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0389816524858,0.0479233226837,0.0205086202571,0.0236393904469,Water150,Military,None,None
4,1452,1956,6,4,TAW,PHI,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.58908915933,12.619047619,0.386940052701,0.855482371174,None,Military,None,None
4,1452,1956,6,4,TAW,RVN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.598056741661,3.53333333333,0.741752170481,2.39219934995,None,Military,None,None
3,2092,1956,6,2,IND,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,1,0,0,0,0,0.0,0.0,12,12,4,4,4,4,4,4,0.0800267910174,0.127795527157,0.643870318183,0.752106543732,Land,Diplomatic,ViolateBorder,ViolateBorder
4,2986,1956,7,2,TAW,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,15,0,4,1,0,1,0,0,0,0,76.0,76.0,17,17,3,3,3,3,3,3,0.0233132400703,0.169329073482,0.0152123135893,0.0565501344602,Water12,Military,Clash,Clash
4,53,1956,8,2,USA,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,16,3,4,1,1,0,0,0,0,1076.0,1000.0,17,17,6,6,6,6,6,6,7.54138399796,0.896485623003,0.273399170267,1.2393136125,None,Military,Clash,Clash
4,3221,1956,9,2,TAW,GFR,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0754830797863,3.44155844156,0.177334138426,0.145656045913,None,Military,None,None
4,3222,1956,11,2,USA,MEX,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,825.553517787,58.4583333333,5.17123874839,9.30199923106,None,Military,None,None
3,2842,1956,12,2,POR,IND,0,0,0,0,1,0,0,0,0,0.0,0.0,12,1,3,2,0,0,0,0,0,0,0.0,0.0,1,8,1,1,1,1,1,1,0.180237410948,0.195,0.0217383653111,0.0382074507934,None,Diplomatic,ThreatForce,Alert
4,3230,1957,1,2,JOR,ISR,0,0,0,0,1,0,0,0,0,63.0,13.0,17,17,4,4,0,0,0,0,0,0,126.0,352.0,17,17,2,2,2,2,2,2,0.522887201282,0.514285714286,0.813720316623,0.238586156112,None,Military,Clash,Clash
2,2019,1957,2,2,NTH,INS,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,2,0,0,0,0,0,0,13.0,13.0,17,0,2,2,2,2,2,2,0.964630566335,0.652830188679,0.122185390082,0.490996398559,None,Diplomatic,Clash,None
3,2850,1957,3,2,PAK,IND,0,0,0,0,1,0,0,0,0,0.0,0.0,12,0,3,1,0,0,0,0,0,0,52.0,65.0,17,17,6,6,6,6,6,6,0.269419252475,0.462921348315,0.218544939321,0.177837150956,Land,Diplomatic,Clash,Clash
4,607,1957,4,7,IRQ,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.371279725368,0.631578947368,0.261510358285,0.227576249774,None,Military,None,None
4,607,1957,4,7,JOR,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,0,7,1,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.167515590891,0.378947368421,0.0640179349857,0.0292365998917,Water12,Military,None,None
4,607,1957,4,7,TUR,EGY,0,0,0,0,1,0,0,0,0,63.0,0.0,17,7,4,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.0184099746,4.72631578947,1.04836633869,0.468507489623,None,Military,None,None
4,607,1957,4,7,USA,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,1,0,0,1,0,0,1000.0,0.0,16,8,2,2,2,2,2,2,198.867009808,29.4315789474,7.1401170756,8.85887024003,None,Military,Attack,Alert
4,607,1957,4,7,SYR,IRQ,0,0,0,0,1,0,0,0,0,63.0,0.0,17,7,4,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.470193579416,1.0,0.66454992856,0.873909595559,Land,Military,None,None
4,607,1957,4,7,SYR,JOR,0,0,0,0,1,0,0,0,0,63.0,0.0,17,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.04213191206,1.66666666667,2.71465629053,6.8024691358,None,Military,None,None
4,607,1957,4,7,TUR,SYR,0,0,0,0,1,0,0,0,0,63.0,63.0,17,17,4,4,0,0,0,0,0,0,13.0,13.0,17,17,2,2,2,2,2,2,11.5619598016,7.48333333333,6.03248924988,2.3557168784,None,Military,Clash,Clash
4,607,1957,4,7,USA,SYR,0,0,0,0,1,0,0,0,0,0.0,63.0,7,17,3,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1139.16023117,46.6,41.0855231725,44.5435571688,None,Military,None,None
4,3375,1957,4,2,ISR,EGY,0,0,0,0,1,0,0,0,0,0.0,176.0,16,15,4,4,0,0,0,1,1,1,1152.0,1039.0,16,16,8,8,8,8,8,8,0.320366592414,0.736842105263,0.0786731431893,0.122541057571,Land,Military,Attack,Attack
4,1706,1957,5,2,TUN,FRN,0,0,0,0,0,1,0,0,0,63.0,13.0,17,13,4,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.00193472372698,0.0065717415115,0.0902484710343,0.0543976930135,Water400,Military,None,None
4,2846,1957,6,2,ITA,ALB,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,0,0,0,0,0,0.0,0.0,0,0,2,2,2,2,2,2,26.0421139554,9.72727272727,33.6395348837,99.6785714286,None,Military,None,None
3,2849,1957,7,2,USA,CZE,0,0,0,0,1,0,0,0,0,0.0,0.0,12,0,3,1,1,0,0,0,0,0,0.0,0.0,16,12,1,1,1,1,1,1,46.0588214616,11.184,12.8749812846,26.3201072386,None,Diplomatic,Attack,ViolateBorder
3,2025,1957,9,2,MYA,IND,0,0,0,0,1,0,0,0,0,0.0,0.0,0,7,1,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.141862142329,0.0988764044944,0.0502605802994,0.0346029780717,Land,Diplomatic,None,None
4,1024,1957,11,2,NTH,INS,0,0,0,0,1,0,0,0,0,0.0,0.0,7,15,3,4,0,0,0,0,0,0,13.0,13.0,17,0,3,3,3,3,3,3,0.964630566335,0.652830188679,0.122185390082,0.490996398559,None,Military,Clash,None
4,1117,1957,11,2,SPN,MOR,0,0,0,0,1,0,0,0,0,0.0,0.0,17,17,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.96315465711,18.7916666667,2.77816242515,4.73324905183,None,Military,None,None
4,2845,1957,12,2,USA,CHL,0,0,0,0,1,0,0,0,0,0.0,0.0,1,15,2,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,333.348299136,68.1951219512,24.2915254237,31.2855321861,None,Military,None,None
2,1278,1958,1,2,TUR,GRC,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.4919076037,3.10810810811,3.17912639178,2.67050912584,Land,Diplomatic,None,None
4,1347,1958,1,2,ROK,JPN,0,0,0,0,1,0,0,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,0,16,3,3,3,3,3,3,0.25993245668,2.67489711934,0.25484455902,0.142255419522,None,Military,None,Attack
4,2857,1958,1,2,USA,ALB,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1136.8078547,77.7741935484,116.0464499,425.068376068,None,Military,None,None
4,2858,1958,1,2,UKG,ALB,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,111.652084843,19.8064516129,34.400796284,160.435897436,None,Military,None,None
4,266,1958,2,2,TUN,FRN,0,0,0,0,0,1,0,0,0,0.0,0.0,16,16,4,4,0,1,0,0,0,0,13.0,63.0,13,17,1,1,1,1,1,1,0.00289475138122,0.00624349635796,0.0909151800665,0.0541479099678,Water400,Military,Blockade,Clash
4,1091,1958,2,2,SUD,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,15,7,4,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0704246074171,0.0841121495327,0.435854796187,0.0441836382465,None,Military,None,None
4,1302,1958,3,2,PAK,IND,0,0,0,0,0,1,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,52.0,65.0,17,17,7,7,7,7,7,7,0.275191729496,0.455102040816,0.219433428993,0.180327357755,Land,Military,Clash,Clash
4,2187,1958,3,3,ROK,PRK,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,1013.0,1013.0,17,17,2,2,2,2,2,2,0.0494879310641,1.80555555556,2.3854805726,8.18416801292,Land,Military,Clash,Clash
4,2187,1958,3,3,USA,PRK,0,0,0,0,1,0,0,0,0,0.0,13.0,17,17,4,4,1,0,0,0,0,0,1013.0,1000.0,17,16,2,2,2,2,2,2,20.5890932982,6.69722222222,17.881595092,80.3441033926,None,Military,Clash,Attack
4,3151,1958,3,2,SYR,JOR,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,0,0,0,0,0,0.0,63.0,0,17,1,1,1,1,1,1,1.46800673779,1.34782608696,2.7037037037,6.51396648045,None,Military,None,Clash
4,1099,1958,4,2,CHL,ARG,0,0,0,0,1,0,0,0,0,0.0,0.0,7,16,3,4,0,0,0,0,2,0,0.0,0.0,14,0,2,2,2,2,2,2,0.448357752829,0.275862068966,0.363108060718,0.225838758137,None,Military,Occupy,None
4,2856,1958,4,3,SYR,FRN,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0180560773481,0.0645161290323,0.0961620040635,0.149967845659,None,Military,None,None
4,2856,1958,4,3,SYR,ITA,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0631293570875,0.193146417445,0.087054067711,0.10134724033,None,Military,None,None
3,125,1958,5,5,UKG,EGY,0,0,0,0,0,0,0,1,0,0.0,0.0,8,0,3,1,1,0,0,2,0,0,1063.0,13.0,17,17,2,2,2,2,2,2,21.9174423509,5.73831775701,2.10269722166,3.23973075595,None,Diplomatic,Clash,Clash
3,125,1958,5,5,USA,EGY,0,0,0,0,0,0,0,1,0,0.0,0.0,7,0,3,1,1,0,0,1,0,0,1000.0,0.0,16,8,3,3,3,3,3,3,223.156787932,22.5327102804,7.09316568647,8.58353469106,None,Diplomatic,Attack,Alert
3,125,1958,5,5,UKG,IRQ,0,0,0,0,0,0,0,1,0,0.0,0.0,8,0,3,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,51.4813731137,9.59375,7.99044389642,13.5335255948,None,Diplomatic,None,None
3,125,1958,5,5,USA,IRQ,0,0,0,0,0,0,0,1,0,0.0,0.0,7,0,3,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,524.167814768,37.671875,26.9546855734,35.8565248738,None,Diplomatic,None,None
4,2853,1958,5,2,JPN,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,0,15,1,4,0,1,0,0,0,0,0.0,0.0,16,0,1,1,1,1,1,1,0.0713881918606,0.0763670647392,0.143864473901,0.7401741733,Water400,Military,Attack,None
4,2854,1958,6,2,USA,GDR,0,0,0,0,0,0,1,0,0,0.0,0.0,12,15,3,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,97.7928390286,24.3535353535,10.0767502161,13.7650152228,None,Military,None,None
4,2855,1958,6,2,GDR,BEL,0,0,0,0,0,0,1,0,0,0.0,0.0,15,12,4,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.27098851931,0.933962264151,1.91704407379,4.16724336794,None,Military,None,None
4,1707,1958,7,2,IND,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,14,3,4,0,1,0,0,0,0,0.0,0.0,12,12,5,5,5,5,5,5,0.0994852453398,0.153991200503,0.651098870878,0.666659738532,Land,Military,ViolateBorder,ViolateBorder
3,2331,1958,7,3,UKG,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,1,0,0,2,0,0,1063.0,13.0,0,8,3,3,3,3,3,3,21.9174423509,5.73831775701,2.10269722166,3.23973075595,None,Diplomatic,None,Alert
3,2331,1958,7,3,UKG,IRQ,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,1,0,0,0,0,0,0.0,0.0,0,8,1,1,1,1,1,1,51.4813731137,9.59375,7.99044389642,13.5335255948,None,Diplomatic,None,Alert
3,2332,1958,7,2,TUR,IRQ,0,0,0,0,1,0,0,0,0,0.0,0.0,8,0,3,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4.27614330146,7.1875,4.00477805179,2.0043258832,None,Diplomatic,None,None
4,1226,1958,8,2,THI,CAM,0,0,0,0,1,0,0,0,0,0.0,0.0,8,15,3,4,0,0,0,1,0,0,0.0,0.0,0,14,1,1,1,1,1,1,4.63204458377,2.77777777778,4.80266460707,4.9,None,Military,None,Occupy
3,2038,1958,8,2,UKG,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,0,12,1,3,1,1,0,0,0,0,1000.0,750.0,16,0,7,7,7,7,7,7,0.758236329056,0.192960402263,0.081469666135,0.390144035915,None,Diplomatic,Attack,None
3,2093,1958,8,2,IND,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,1,0,0,0,0,0.0,0.0,12,7,6,6,6,6,6,6,0.0994852453398,0.153991200503,0.651098870878,0.666659738532,Land,Diplomatic,ViolateBorder,ShowForce
4,3420,1958,9,2,ISR,EGY,0,0,0,0,0,0,1,0,0,0.0,0.0,15,0,4,1,0,0,0,1,1,1,1328.0,1039.0,16,16,9,9,9,9,9,9,0.464150147617,0.607476635514,0.079699858041,0.119779081809,Land,Military,Attack,Attack
3,2079,1958,11,2,CHL,ARG,0,0,0,0,1,0,0,0,0,0.0,0.0,0,12,1,3,0,0,0,0,2,0,0.0,0.0,14,0,3,3,3,3,3,3,0.448357752829,0.275862068966,0.363108060718,0.225838758137,None,Diplomatic,Occupy,None
4,2628,1958,11,2,PAK,IND,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,65.0,78.0,17,17,8,8,8,8,8,8,0.275191729496,0.455102040816,0.219433428993,0.180327357755,Land,Military,Clash,Clash
4,3419,1958,11,3,ISR,EGY,0,0,0,0,1,0,0,0,0,13.0,13.0,16,16,4,4,0,0,0,1,1,1,1328.0,1039.0,0,16,10,10,10,10,10,10,0.464150147617,0.607476635514,0.079699858041,0.119779081809,Land,Military,None,Attack
4,3419,1958,11,3,SYR,ISR,0,0,0,0,1,0,0,0,0,13.0,13.0,0,16,1,4,0,0,0,0,1,0,78.0,115.0,16,16,16,16,16,16,16,16,0.690626882073,0.953846153846,2.19185750636,1.68011527378,None,Military,Attack,Attack
4,1124,1958,12,3,MEX,GUA,0,0,0,0,1,0,0,0,0,13.0,0.0,7,16,3,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,7.04234693878,6.125,9.80936266215,15.7635869565,None,Military,None,None
4,1124,1958,12,3,USA,GUA,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4643.16408163,301.375,49.3181049069,135.144021739,None,Military,None,None
4,2866,1959,1,2,LEB,ISR,0,0,0,0,1,0,0,0,0,0.0,0.0,0,15,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.190606608007,0.138461538462,0.885616102111,0.750708215297,None,Military,None,None
4,1796,1959,2,2,TUN,FRN,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,1,0,0,0,0,13.0,63.0,16,16,2,2,2,2,2,2,0.00430992868897,0.0120967741935,0.0916224580018,0.0537539432177,Water400,Military,Attack,Attack
3,2838,1959,2,2,ROK,JPN,0,0,0,0,1,0,0,0,0,0.0,0.0,8,0,3,1,0,0,0,0,0,0,0.0,0.0,0,15,4,4,4,4,4,4,0.255059049932,2.54901960784,0.259677175065,0.146587215601,None,Diplomatic,None,Seizure
4,2862,1959,2,2,RVN,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,15,0,4,1,0,1,0,0,0,0,0.0,0.0,16,7,1,1,1,1,1,1,0.0266724839583,0.0498753117207,0.0211905369558,0.0209122807018,Water150,Military,Attack,ShowForce
4,2859,1959,3,2,TAW,CHN,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,1,0,0,0,0,76.0,76.0,17,17,6,6,6,6,6,6,0.0307612737752,0.191708229426,0.0161249158952,0.0463684210526,Water12,Military,Clash,Clash
4,148,1959,4,2,NEP,CHN,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,1,0,0,0,0,0.0,0.0,16,0,1,1,1,1,1,1,0.000333309640724,0.00623441396509,0.0140646388715,0.0020701754386,Land,Military,Attack,None
4,2869,1959,4,2,PAK,IND,0,0,0,0,0,0,1,0,0,0.0,0.0,16,12,4,3,0,0,0,0,0,0,78.0,91.0,17,17,9,9,9,9,9,9,0.324965819171,0.416822429907,0.220176528679,0.182859529278,Land,Military,Clash,Clash
4,3150,1959,4,2,JOR,EGY,0,0,0,0,1,0,0,0,0,0.0,0.0,16,16,4,4,0,0,0,0,0,0,0.0,0.0,7,0,1,1,1,1,1,1,0.209999477678,0.292993630573,0.0648254546895,0.0279376667135,Land,Military,ShowForce,None
4,3421,1959,5,2,ISR,EGY,0,0,0,0,0,0,1,0,0,0.0,0.0,15,0,4,1,0,0,0,1,1,1,1341.0,1052.0,16,16,11,11,11,11,11,11,0.38415275674,0.414012738854,0.0807148234735,0.0991155412045,Land,Military,Attack,Attack
3,1114,1959,6,3,VEN,DOM,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4.25338028169,1.27777777778,2.40938456307,6.38109756098,Water400,Diplomatic,None,None
